,meter_reading,hour,minute,day,month,year
771,990448.0,1,0,9,8,2023
772,990456.0,1,15,9,8,2023
773,990462.0,1,30,9,8,2023
774,990470.0,1,45,9,8,2023
775,990475.0,2,0,9,8,2023
776,990480.0,2,15,9,8,2023
777,990485.0,2,30,9,8,2023
778,990490.0,2,45,9,8,2023
779,990495.0,3,0,9,8,2023
780,990501.0,3,15,9,8,2023
781,990508.0,3,30,9,8,2023
782,990516.0,3,45,9,8,2023
783,990520.0,4,0,9,8,2023
784,990525.0,4,15,9,8,2023
785,990529.0,4,30,9,8,2023
786,990534.0,4,45,9,8,2023
787,990539.0,5,0,9,8,2023
788,990545.0,5,15,9,8,2023
789,990551.0,5,30,9,8,2023
790,990559.0,5,45,9,8,2023
791,990564.0,6,0,9,8,2023
792,990569.0,6,15,9,8,2023
793,990574.0,6,30,9,8,2023
794,990581.0,6,45,9,8,2023
795,990586.0,7,0,9,8,2023
796,990593.0,7,15,9,8,2023
797,990600.0,7,30,9,8,2023
798,990609.0,7,45,9,8,2023
799,990620.0,8,0,9,8,2023
800,990628.0,8,15,9,8,2023
801,990637.0,8,30,9,8,2023
802,990646.0,8,45,9,8,2023
803,990654.0,9,0,9,8,2023
804,990663.0,9,15,9,8,2023
805,990676.0,9,30,9,8,2023
806,990688.0,9,45,9,8,2023
807,990698.0,10,0,9,8,2023
808,990710.0,10,15,9,8,2023
809,990719.0,10,30,9,8,2023
810,990727.0,10,45,9,8,2023
811,990734.0,11,0,9,8,2023
812,990745.0,11,15,9,8,2023
813,990756.0,11,30,9,8,2023
814,990765.0,11,45,9,8,2023
815,990779.0,12,0,9,8,2023
816,990789.0,12,15,9,8,2023
817,990800.0,12,30,9,8,2023
818,990811.0,12,45,9,8,2023
819,990823.0,13,0,9,8,2023
820,990834.0,13,15,9,8,2023
821,990843.0,13,30,9,8,2023
822,990857.0,13,45,9,8,2023
823,990867.0,14,0,9,8,2023
824,990877.0,14,15,9,8,2023
825,990889.0,14,30,9,8,2023
826,990901.0,14,45,9,8,2023
827,990912.0,15,0,9,8,2023
828,990922.0,15,15,9,8,2023
829,990934.0,15,30,9,8,2023
830,990945.0,15,45,9,8,2023
831,990955.0,16,0,9,8,2023
832,990966.0,16,15,9,8,2023
833,990979.0,16,30,9,8,2023
834,990986.0,16,45,9,8,2023
835,990994.0,17,0,9,8,2023
836,991002.0,17,15,9,8,2023
837,991008.0,17,30,9,8,2023
838,991016.0,17,45,9,8,2023
839,991023.0,18,0,9,8,2023
840,991031.0,18,15,9,8,2023
841,991037.0,18,30,9,8,2023
842,991045.0,18,45,9,8,2023
843,991053.0,19,0,9,8,2023
844,991060.0,19,15,9,8,2023
845,991067.0,19,30,9,8,2023
846,991075.0,19,45,9,8,2023
847,991079.0,20,0,9,8,2023
848,991085.0,20,15,9,8,2023
849,991089.0,20,30,9,8,2023
850,991096.0,20,45,9,8,2023
851,991102.0,21,0,9,8,2023
852,991110.0,21,15,9,8,2023
853,991116.0,21,30,9,8,2023
854,991121.0,21,45,9,8,2023
855,991126.0,22,0,9,8,2023
856,991131.0,22,15,9,8,2023
857,991136.0,22,30,9,8,2023
858,991142.0,22,45,9,8,2023
859,991149.0,23,0,9,8,2023
860,991156.0,23,15,9,8,2023
861,991161.0,23,30,9,8,2023
862,991166.0,23,45,9,8,2023
863,991171.0,0,0,10,8,2023
864,991176.0,0,15,10,8,2023
865,991181.0,0,30,10,8,2023
866,991187.0,0,45,10,8,2023
867,991194.0,1,0,10,8,2023
868,991202.0,1,15,10,8,2023
869,991206.0,1,30,10,8,2023
870,991211.0,1,45,10,8,2023
871,991215.0,2,0,10,8,2023
872,991220.0,2,15,10,8,2023
873,991225.0,2,30,10,8,2023
874,991229.0,2,45,10,8,2023
875,991237.0,3,0,10,8,2023
876,991244.0,3,15,10,8,2023
877,991249.0,3,30,10,8,2023
878,991254.0,3,45,10,8,2023
879,991258.0,4,0,10,8,2023
880,991263.0,4,15,10,8,2023
881,991267.0,4,30,10,8,2023
882,991272.0,4,45,10,8,2023
883,991277.0,5,0,10,8,2023
884,991285.0,5,15,10,8,2023
885,991291.0,5,30,10,8,2023
886,991296.0,5,45,10,8,2023
887,991300.0,6,0,10,8,2023
888,991305.0,6,15,10,8,2023
889,991311.0,6,30,10,8,2023
890,991316.0,6,45,10,8,2023
891,991323.0,7,0,10,8,2023
892,991328.0,7,15,10,8,2023
893,991335.0,7,30,10,8,2023
894,991344.0,7,45,10,8,2023
895,991354.0,8,0,10,8,2023
896,991363.0,8,15,10,8,2023
897,991373.0,8,30,10,8,2023
898,991381.0,8,45,10,8,2023
899,991390.0,9,0,10,8,2023
900,991401.0,9,15,10,8,2023
901,991414.0,9,30,10,8,2023
902,991426.0,9,45,10,8,2023
903,991437.0,10,0,10,8,2023
904,991447.0,10,15,10,8,2023
905,991458.0,10,30,10,8,2023
906,991469.0,10,45,10,8,2023
907,991478.0,11,0,10,8,2023
908,991488.0,11,15,10,8,2023
909,991500.0,11,30,10,8,2023
910,991512.0,11,45,10,8,2023
911,991523.0,12,0,10,8,2023
912,991537.0,12,15,10,8,2023
913,991547.0,12,30,10,8,2023
914,991558.0,12,45,10,8,2023
915,991568.0,13,0,10,8,2023
916,991581.0,13,15,10,8,2023
917,991592.0,13,30,10,8,2023
918,991602.0,13,45,10,8,2023
919,991616.0,14,0,10,8,2023
920,991626.0,14,15,10,8,2023
921,991636.0,14,30,10,8,2023
922,991649.0,14,45,10,8,2023
923,991661.0,15,0,10,8,2023
924,991671.0,15,15,10,8,2023
925,991683.0,15,30,10,8,2023
926,991696.0,15,45,10,8,2023
927,991706.0,16,0,10,8,2023
928,991716.0,16,15,10,8,2023
929,991728.0,16,30,10,8,2023
930,991736.0,16,45,10,8,2023
931,991743.0,17,0,10,8,2023
932,991750.0,17,15,10,8,2023
933,991757.0,17,30,10,8,2023
934,991763.0,17,45,10,8,2023
935,991771.0,18,0,10,8,2023
936,991778.0,18,15,10,8,2023
937,991785.0,18,30,10,8,2023
938,991792.0,18,45,10,8,2023
939,991800.0,19,0,10,8,2023
940,991807.0,19,15,10,8,2023
941,991815.0,19,30,10,8,2023
942,991822.0,19,45,10,8,2023
943,991830.0,20,0,10,8,2023
944,991837.0,20,15,10,8,2023
945,991845.0,20,30,10,8,2023
946,991850.0,20,45,10,8,2023
947,991855.0,21,0,10,8,2023
948,991860.0,21,15,10,8,2023
949,991867.0,21,30,10,8,2023
950,991874.0,21,45,10,8,2023
951,991881.0,22,0,10,8,2023
952,991887.0,22,15,10,8,2023
953,991892.0,22,30,10,8,2023
954,991896.0,22,45,10,8,2023
955,991902.0,23,0,10,8,2023
956,991907.0,23,15,10,8,2023
957,991915.0,23,30,10,8,2023
958,991921.0,23,45,10,8,2023
959,991927.0,0,0,11,8,2023
960,991932.0,0,15,11,8,2023
961,991937.0,0,30,11,8,2023
962,991941.0,0,45,11,8,2023
963,991946.0,1,0,11,8,2023
964,991953.0,1,15,11,8,2023
965,991960.0,1,30,11,8,2023
966,991966.0,1,45,11,8,2023
967,991971.0,2,0,11,8,2023
968,991976.0,2,15,11,8,2023
969,991980.0,2,30,11,8,2023
970,991984.0,2,45,11,8,2023
971,991989.0,3,0,11,8,2023
972,991994.0,3,15,11,8,2023
973,992002.0,3,30,11,8,2023
974,992008.0,3,45,11,8,2023
975,992014.0,4,0,11,8,2023
976,992018.0,4,15,11,8,2023
977,992022.0,4,30,11,8,2023
978,992027.0,4,45,11,8,2023
979,992033.0,5,0,11,8,2023
980,992037.0,5,15,11,8,2023
981,992043.0,5,30,11,8,2023
982,992050.0,5,45,11,8,2023
983,992056.0,6,0,11,8,2023
984,992062.0,6,15,11,8,2023
985,992067.0,6,30,11,8,2023
986,992073.0,6,45,11,8,2023
987,992078.0,7,0,11,8,2023
988,992085.0,7,15,11,8,2023
989,992091.0,7,30,11,8,2023
990,992100.0,7,45,11,8,2023
991,992110.0,8,0,11,8,2023
992,992121.0,8,15,11,8,2023
993,992130.0,8,30,11,8,2023
994,992138.0,8,45,11,8,2023
995,992147.0,9,0,11,8,2023
996,992156.0,9,15,11,8,2023
997,992164.0,9,30,11,8,2023
998,992174.0,9,45,11,8,2023
999,992185.0,10,0,11,8,2023
1000,992196.0,10,15,11,8,2023
1001,992206.0,10,30,11,8,2023
1002,992219.0,10,45,11,8,2023
1003,992229.0,11,0,11,8,2023
1004,992240.0,11,15,11,8,2023
1005,992252.0,11,30,11,8,2023
1006,992263.0,11,45,11,8,2023
1007,992274.0,12,0,11,8,2023
1008,992283.0,12,15,11,8,2023
1009,992296.0,12,30,11,8,2023
1010,992307.0,12,45,11,8,2023
1011,992317.0,13,0,11,8,2023
1012,992327.0,13,15,11,8,2023
1013,992341.0,13,30,11,8,2023
1014,992351.0,13,45,11,8,2023
1015,992361.0,14,0,11,8,2023
1016,992375.0,14,15,11,8,2023
1017,992385.0,14,30,11,8,2023
1018,992395.0,14,45,11,8,2023
1019,992408.0,15,0,11,8,2023
1020,992419.0,15,15,11,8,2023
1021,992429.0,15,30,11,8,2023
1022,992442.0,15,45,11,8,2023
1023,992452.0,16,0,11,8,2023
1024,992462.0,16,15,11,8,2023
1025,992476.0,16,30,11,8,2023
1026,992483.0,16,45,11,8,2023
1027,992490.0,17,0,11,8,2023
1028,992498.0,17,15,11,8,2023
1029,992505.0,17,30,11,8,2023
1030,992511.0,17,45,11,8,2023
1031,992518.0,18,0,11,8,2023
1032,992526.0,18,15,11,8,2023
1033,992532.0,18,30,11,8,2023
1034,992538.0,18,45,11,8,2023
1035,992545.0,19,0,11,8,2023
1036,992553.0,19,15,11,8,2023
1037,992560.0,19,30,11,8,2023
1038,992568.0,19,45,11,8,2023
1039,992575.0,20,0,11,8,2023
1040,992583.0,20,15,11,8,2023
1041,992590.0,20,30,11,8,2023
1042,992595.0,20,45,11,8,2023
1043,992601.0,21,0,11,8,2023
1044,992605.0,21,15,11,8,2023
1045,992611.0,21,30,11,8,2023
1046,992618.0,21,45,11,8,2023
1047,992625.0,22,0,11,8,2023
1048,992632.0,22,15,11,8,2023
1049,992636.0,22,30,11,8,2023
1050,992641.0,22,45,11,8,2023
1051,992645.0,23,0,11,8,2023
1052,992650.0,23,15,11,8,2023
1053,992656.0,23,30,11,8,2023
1054,992664.0,23,45,11,8,2023
1055,992670.0,0,0,12,8,2023
1056,992675.0,0,15,12,8,2023
1057,992680.0,0,30,12,8,2023
1058,992684.0,0,45,12,8,2023
1059,992689.0,1,0,12,8,2023
1060,992693.0,1,15,12,8,2023
1061,992700.0,1,30,12,8,2023
1062,992706.0,1,45,12,8,2023
1063,992713.0,2,0,12,8,2023
1064,992717.0,2,15,12,8,2023
1065,992722.0,2,30,12,8,2023
1066,992726.0,2,45,12,8,2023
1067,992731.0,3,0,12,8,2023
1068,992735.0,3,15,12,8,2023
1069,992742.0,3,30,12,8,2023
1070,992748.0,3,45,12,8,2023
1071,992755.0,4,0,12,8,2023
1072,992759.0,4,15,12,8,2023
1073,992763.0,4,30,12,8,2023
1074,992768.0,4,45,12,8,2023
1075,992772.0,5,0,12,8,2023
1076,992777.0,5,15,12,8,2023
1077,992781.0,5,30,12,8,2023
1078,992788.0,5,45,12,8,2023
1079,992794.0,6,0,12,8,2023
1080,992799.0,6,15,12,8,2023
1081,992804.0,6,30,12,8,2023
1082,992809.0,6,45,12,8,2023
1083,992813.0,7,0,12,8,2023
1084,992818.0,7,15,12,8,2023
1085,992823.0,7,30,12,8,2023
1086,992827.0,7,45,12,8,2023
1087,992833.0,8,0,12,8,2023
1088,992840.0,8,15,12,8,2023
1089,992847.0,8,30,12,8,2023
1090,992852.0,8,45,12,8,2023
1091,992857.0,9,0,12,8,2023
1092,992862.0,9,15,12,8,2023
1093,992868.0,9,30,12,8,2023
1094,992873.0,9,45,12,8,2023
1095,992880.0,10,0,12,8,2023
1096,992887.0,10,15,12,8,2023
1097,992894.0,10,30,12,8,2023
1098,992901.0,10,45,12,8,2023
1099,992907.0,11,0,12,8,2023
1100,992914.0,11,15,12,8,2023
1101,992920.0,11,30,12,8,2023
1102,992925.0,11,45,12,8,2023
1103,992932.0,12,0,12,8,2023
1104,992938.0,12,15,12,8,2023
1105,992944.0,12,30,12,8,2023
1106,992950.0,12,45,12,8,2023
1107,992956.0,13,0,12,8,2023
1108,992962.0,13,15,12,8,2023
1109,992969.0,13,30,12,8,2023
1110,992974.0,13,45,12,8,2023
1111,992982.0,14,0,12,8,2023
1112,992988.0,14,15,12,8,2023
1113,992994.0,14,30,12,8,2023
1114,993000.0,14,45,12,8,2023
1115,993007.0,15,0,12,8,2023
1116,993012.0,15,15,12,8,2023
1117,993018.0,15,30,12,8,2023
1118,993025.0,15,45,12,8,2023
1119,993031.0,16,0,12,8,2023
1120,993036.0,16,15,12,8,2023
1121,993042.0,16,30,12,8,2023
1122,993049.0,16,45,12,8,2023
1123,993054.0,17,0,12,8,2023
1124,993061.0,17,15,12,8,2023
1125,993066.0,17,30,12,8,2023
1126,993072.0,17,45,12,8,2023
1127,993079.0,18,0,12,8,2023
1128,993084.0,18,15,12,8,2023
1129,993091.0,18,30,12,8,2023
1130,993098.0,18,45,12,8,2023
1131,993104.0,19,0,12,8,2023
1132,993112.0,19,15,12,8,2023
1133,993119.0,19,30,12,8,2023
1134,993126.0,19,45,12,8,2023
1135,993133.0,20,0,12,8,2023
1136,993140.0,20,15,12,8,2023
1137,993145.0,20,30,12,8,2023
1138,993150.0,20,45,12,8,2023
1139,993155.0,21,0,12,8,2023
1140,993161.0,21,15,12,8,2023
1141,993168.0,21,30,12,8,2023
1142,993175.0,21,45,12,8,2023
1143,993180.0,22,0,12,8,2023
1144,993185.0,22,15,12,8,2023
1145,993190.0,22,30,12,8,2023
1146,993194.0,22,45,12,8,2023
1147,993199.0,23,0,12,8,2023
1148,993205.0,23,15,12,8,2023
1149,993213.0,23,30,12,8,2023
1150,993218.0,23,45,12,8,2023
1151,993223.0,0,0,13,8,2023
1152,993227.0,0,15,13,8,2023
1153,993232.0,0,30,13,8,2023
1154,993237.0,0,45,13,8,2023
1155,993241.0,1,0,13,8,2023
1156,993247.0,1,15,13,8,2023
1157,993254.0,1,30,13,8,2023
1158,993260.0,1,45,13,8,2023
1159,993264.0,2,0,13,8,2023
1160,993269.0,2,15,13,8,2023
1161,993273.0,2,30,13,8,2023
1162,993278.0,2,45,13,8,2023
1163,993282.0,3,0,13,8,2023
1164,993287.0,3,15,13,8,2023
1165,993291.0,3,30,13,8,2023
1166,993298.0,3,45,13,8,2023
1167,993304.0,4,0,13,8,2023
1168,993309.0,4,15,13,8,2023
1169,993313.0,4,30,13,8,2023
1170,993318.0,4,45,13,8,2023
1171,993322.0,5,0,13,8,2023
1172,993327.0,5,15,13,8,2023
1173,993331.0,5,30,13,8,2023
1174,993336.0,5,45,13,8,2023
1175,993340.0,6,0,13,8,2023
1176,993344.0,6,15,13,8,2023
1177,993349.0,6,30,13,8,2023
1178,993356.0,6,45,13,8,2023
1179,993361.0,7,0,13,8,2023
1180,993366.0,7,15,13,8,2023
1181,993370.0,7,30,13,8,2023
1182,993374.0,7,45,13,8,2023
1183,993378.0,8,0,13,8,2023
1184,993383.0,8,15,13,8,2023
1185,993387.0,8,30,13,8,2023
1186,993391.0,8,45,13,8,2023
1187,993398.0,9,0,13,8,2023
1188,993405.0,9,15,13,8,2023
1189,993413.0,9,30,13,8,2023
1190,993417.0,9,45,13,8,2023
1191,993423.0,10,0,13,8,2023
1192,993427.0,10,15,13,8,2023
1193,993432.0,10,30,13,8,2023
1194,993436.0,10,45,13,8,2023
1195,993443.0,11,0,13,8,2023
1196,993449.0,11,15,13,8,2023
1197,993456.0,11,30,13,8,2023
1198,993461.0,11,45,13,8,2023
1199,993467.0,12,0,13,8,2023
1200,993474.0,12,15,13,8,2023
1201,993479.0,12,30,13,8,2023
1202,993486.0,12,45,13,8,2023
1203,993492.0,13,0,13,8,2023
1204,993498.0,13,15,13,8,2023
1205,993504.0,13,30,13,8,2023
1206,993510.0,13,45,13,8,2023
1207,993516.0,14,0,13,8,2023
1208,993522.0,14,15,13,8,2023
1209,993527.0,14,30,13,8,2023
1210,993534.0,14,45,13,8,2023
1211,993539.0,15,0,13,8,2023
1212,993545.0,15,15,13,8,2023
1213,993551.0,15,30,13,8,2023
1214,993557.0,15,45,13,8,2023
1215,993563.0,16,0,13,8,2023
1216,993569.0,16,15,13,8,2023
1217,993575.0,16,30,13,8,2023
1218,993580.0,16,45,13,8,2023
1219,993587.0,17,0,13,8,2023
1220,993592.0,17,15,13,8,2023
1221,993598.0,17,30,13,8,2023
1222,993605.0,17,45,13,8,2023
1223,993610.0,18,0,13,8,2023
1224,993617.0,18,15,13,8,2023
1225,993624.0,18,30,13,8,2023
1226,993630.0,18,45,13,8,2023
1227,993637.0,19,0,13,8,2023
1228,993645.0,19,15,13,8,2023
1229,993651.0,19,30,13,8,2023
1230,993659.0,19,45,13,8,2023
1231,993665.0,20,0,13,8,2023
1232,993672.0,20,15,13,8,2023
1233,993678.0,20,30,13,8,2023
1234,993683.0,20,45,13,8,2023
1235,993688.0,21,0,13,8,2023
1236,993693.0,21,15,13,8,2023
1237,993701.0,21,30,13,8,2023
1238,993708.0,21,45,13,8,2023
1239,993713.0,22,0,13,8,2023
1240,993719.0,22,15,13,8,2023
1241,993723.0,22,30,13,8,2023
1242,993728.0,22,45,13,8,2023
1243,993732.0,23,0,13,8,2023
1244,993740.0,23,15,13,8,2023
1245,993746.0,23,30,13,8,2023
1246,993753.0,23,45,13,8,2023
1247,993757.0,0,0,14,8,2023
1248,993762.0,0,15,14,8,2023
1249,993766.0,0,30,14,8,2023
1250,993771.0,0,45,14,8,2023
1251,993775.0,1,0,14,8,2023
1252,993782.0,1,15,14,8,2023
1253,993788.0,1,30,14,8,2023
1254,993794.0,1,45,14,8,2023
1255,993798.0,2,0,14,8,2023
1256,993803.0,2,15,14,8,2023
1257,993807.0,2,30,14,8,2023
1258,993812.0,2,45,14,8,2023
1259,993816.0,3,0,14,8,2023
1260,993820.0,3,15,14,8,2023
1261,993825.0,3,30,14,8,2023
1262,993830.0,3,45,14,8,2023
1263,993837.0,4,0,14,8,2023
1264,993842.0,4,15,14,8,2023
1265,993847.0,4,30,14,8,2023
1266,993851.0,4,45,14,8,2023
1267,993856.0,5,0,14,8,2023
1268,993860.0,5,15,14,8,2023
1269,993864.0,5,30,14,8,2023
1270,993869.0,5,45,14,8,2023
1271,993874.0,6,0,14,8,2023
1272,993879.0,6,15,14,8,2023
1273,993884.0,6,30,14,8,2023
1274,993889.0,6,45,14,8,2023
1275,993894.0,7,0,14,8,2023
1276,993900.0,7,15,14,8,2023
1277,993907.0,7,30,14,8,2023
1278,993915.0,7,45,14,8,2023
1279,993924.0,8,0,14,8,2023
1280,993935.0,8,15,14,8,2023
1281,993946.0,8,30,14,8,2023
1282,993954.0,8,45,14,8,2023
1283,993963.0,9,0,14,8,2023
1284,993972.0,9,15,14,8,2023
1285,993980.0,9,30,14,8,2023
1286,993989.0,9,45,14,8,2023
1287,993999.0,10,0,14,8,2023
1288,994014.0,10,15,14,8,2023
1289,994025.0,10,30,14,8,2023
1290,994036.0,10,45,14,8,2023
1291,994046.0,11,0,14,8,2023
1292,994053.0,11,15,14,8,2023
1293,994061.0,11,30,14,8,2023
1294,994071.0,11,45,14,8,2023
1295,994082.0,12,0,14,8,2023
1296,994093.0,12,15,14,8,2023
1297,994102.0,12,30,14,8,2023
1298,994117.0,12,45,14,8,2023
1299,994127.0,13,0,14,8,2023
1300,994138.0,13,15,14,8,2023
1301,994149.0,13,30,14,8,2023
1302,994162.0,13,45,14,8,2023
1303,994172.0,14,0,14,8,2023
1304,994183.0,14,15,14,8,2023
1305,994193.0,14,30,14,8,2023
1306,994206.0,14,45,14,8,2023
1307,994216.0,15,0,14,8,2023
1308,994226.0,15,15,14,8,2023
1309,994236.0,15,30,14,8,2023
1310,994246.0,15,45,14,8,2023
1311,994259.0,16,0,14,8,2023
1312,994270.0,16,15,14,8,2023
1313,994278.0,16,30,14,8,2023
1314,994286.0,16,45,14,8,2023
1315,994293.0,17,0,14,8,2023
1316,994300.0,17,15,14,8,2023
1317,994308.0,17,30,14,8,2023
1318,994315.0,17,45,14,8,2023
1319,994322.0,18,0,14,8,2023
1320,994329.0,18,15,14,8,2023
1321,994336.0,18,30,14,8,2023
1322,994344.0,18,45,14,8,2023
1323,994352.0,19,0,14,8,2023
1324,994359.0,19,15,14,8,2023
1325,994364.0,19,30,14,8,2023
1326,994369.0,19,45,14,8,2023
1327,994374.0,20,0,14,8,2023
1328,994382.0,20,15,14,8,2023
1329,994388.0,20,30,14,8,2023
1330,994396.0,20,45,14,8,2023
1331,994401.0,21,0,14,8,2023
1332,994406.0,21,15,14,8,2023
1333,994411.0,21,30,14,8,2023
1334,994415.0,21,45,14,8,2023
1335,994422.0,22,0,14,8,2023
1336,994428.0,22,15,14,8,2023
1337,994435.0,22,30,14,8,2023
1338,994441.0,22,45,14,8,2023
1339,994446.0,23,0,14,8,2023
1340,994450.0,23,15,14,8,2023
1341,994455.0,23,30,14,8,2023
1342,994460.0,23,45,14,8,2023
1343,994465.0,0,0,15,8,2023
1344,994471.0,0,15,15,8,2023
1345,994479.0,0,30,15,8,2023
1346,994483.0,0,45,15,8,2023
1347,994488.0,1,0,15,8,2023
1348,994492.0,1,15,15,8,2023
1349,994498.0,1,30,15,8,2023
1350,994502.0,1,45,15,8,2023
1351,994507.0,2,0,15,8,2023
1352,994511.0,2,15,15,8,2023
1353,994518.0,2,30,15,8,2023
1354,994524.0,2,45,15,8,2023
1355,994529.0,3,0,15,8,2023
1356,994534.0,3,15,15,8,2023
1357,994539.0,3,30,15,8,2023
1358,994543.0,3,45,15,8,2023
1359,994548.0,4,0,15,8,2023
1360,994552.0,4,15,15,8,2023
1361,994557.0,4,30,15,8,2023
1362,994562.0,4,45,15,8,2023
1363,994567.0,5,0,15,8,2023
1364,994573.0,5,15,15,8,2023
1365,994579.0,5,30,15,8,2023
1366,994584.0,5,45,15,8,2023
1367,994588.0,6,0,15,8,2023
1368,994593.0,6,15,15,8,2023
1369,994599.0,6,30,15,8,2023
1370,994604.0,6,45,15,8,2023
1371,994610.0,7,0,15,8,2023
1372,994616.0,7,15,15,8,2023
1373,994622.0,7,30,15,8,2023
1374,994630.0,7,45,15,8,2023
1375,994639.0,8,0,15,8,2023
1376,994650.0,8,15,15,8,2023
1377,994658.0,8,30,15,8,2023
1378,994666.0,8,45,15,8,2023
1379,994675.0,9,0,15,8,2023
1380,994684.0,9,15,15,8,2023
1381,994692.0,9,30,15,8,2023
1382,994701.0,9,45,15,8,2023
1383,994714.0,10,0,15,8,2023
1384,994726.0,10,15,15,8,2023
1385,994736.0,10,30,15,8,2023
1386,994747.0,10,45,15,8,2023
1387,994755.0,11,0,15,8,2023
1388,994767.0,11,15,15,8,2023
1389,994775.0,11,30,15,8,2023
1390,994784.0,11,45,15,8,2023
1391,994798.0,12,0,15,8,2023
1392,994808.0,12,15,15,8,2023
1393,994819.0,12,30,15,8,2023
1394,994828.0,12,45,15,8,2023
1395,994838.0,13,0,15,8,2023
1396,994851.0,13,15,15,8,2023
1397,994863.0,13,30,15,8,2023
1398,994874.0,13,45,15,8,2023
1399,994884.0,14,0,15,8,2023
1400,994898.0,14,15,15,8,2023
1401,994909.0,14,30,15,8,2023
1402,994921.0,14,45,15,8,2023
1403,994931.0,15,0,15,8,2023
1404,994942.0,15,15,15,8,2023
1405,994956.0,15,30,15,8,2023
1406,994966.0,15,45,15,8,2023
1407,994976.0,16,0,15,8,2023
1408,994986.0,16,15,15,8,2023
1409,994999.0,16,30,15,8,2023
1410,995006.0,16,45,15,8,2023
1411,995013.0,17,0,15,8,2023
1412,995021.0,17,15,15,8,2023
1413,995028.0,17,30,15,8,2023
1414,995034.0,17,45,15,8,2023
1415,995041.0,18,0,15,8,2023
1416,995048.0,18,15,15,8,2023
1417,995055.0,18,30,15,8,2023
1418,995063.0,18,45,15,8,2023
1419,995069.0,19,0,15,8,2023
1420,995077.0,19,15,15,8,2023
1421,995085.0,19,30,15,8,2023
1422,995092.0,19,45,15,8,2023
1423,995099.0,20,0,15,8,2023
1424,995106.0,20,15,15,8,2023
1425,995114.0,20,30,15,8,2023
1426,995120.0,20,45,15,8,2023
1427,995124.0,21,0,15,8,2023
1428,995130.0,21,15,15,8,2023
1429,995135.0,21,30,15,8,2023
1430,995142.0,21,45,15,8,2023
1431,995149.0,22,0,15,8,2023
1432,995155.0,22,15,15,8,2023
1433,995160.0,22,30,15,8,2023
1434,995165.0,22,45,15,8,2023
1435,995170.0,23,0,15,8,2023
1436,995174.0,23,15,15,8,2023
1437,995180.0,23,30,15,8,2023
1438,995187.0,23,45,15,8,2023
1439,995194.0,0,0,16,8,2023
1440,995200.0,0,15,16,8,2023
1441,995204.0,0,30,16,8,2023
1442,995209.0,0,45,16,8,2023
1443,995214.0,1,0,16,8,2023
1444,995219.0,1,15,16,8,2023
1445,995224.0,1,30,16,8,2023
1446,995231.0,1,45,16,8,2023
1447,995238.0,2,0,16,8,2023
1448,995244.0,2,15,16,8,2023
1449,995248.0,2,30,16,8,2023
1450,995253.0,2,45,16,8,2023
1451,995257.0,3,0,16,8,2023
1452,995263.0,3,15,16,8,2023
1453,995267.0,3,30,16,8,2023
1454,995271.0,3,45,16,8,2023
1455,995278.0,4,0,16,8,2023
1456,995285.0,4,15,16,8,2023
1457,995290.0,4,30,16,8,2023
1458,995295.0,4,45,16,8,2023
1459,995300.0,5,0,16,8,2023
1460,995304.0,5,15,16,8,2023
1461,995309.0,5,30,16,8,2023
1462,995313.0,5,45,16,8,2023
1463,995318.0,6,0,16,8,2023
1464,995326.0,6,15,16,8,2023
1465,995333.0,6,30,16,8,2023
1466,995339.0,6,45,16,8,2023
1467,995344.0,7,0,16,8,2023
1468,995350.0,7,15,16,8,2023
1469,995356.0,7,30,16,8,2023
1470,995364.0,7,45,16,8,2023
1471,995371.0,8,0,16,8,2023
1472,995381.0,8,15,16,8,2023
1473,995391.0,8,30,16,8,2023
1474,995402.0,8,45,16,8,2023
1475,995412.0,9,0,16,8,2023
1476,995420.0,9,15,16,8,2023
1477,995432.0,9,30,16,8,2023
1478,995442.0,9,45,16,8,2023
1479,995449.0,10,0,16,8,2023
1480,995458.0,10,15,16,8,2023
1481,995473.0,10,30,16,8,2023
1482,995483.0,10,45,16,8,2023
1483,995493.0,11,0,16,8,2023
1484,995503.0,11,15,16,8,2023
1485,995515.0,11,30,16,8,2023
1486,995527.0,11,45,16,8,2023
1487,995534.0,12,0,16,8,2023
1488,995544.0,12,15,16,8,2023
1489,995555.0,12,30,16,8,2023
1490,995566.0,12,45,16,8,2023
1491,995576.0,13,0,16,8,2023
1492,995591.0,13,15,16,8,2023
1493,995601.0,13,30,16,8,2023
1494,995611.0,13,45,16,8,2023
1495,995622.0,14,0,16,8,2023
1496,995631.0,14,15,16,8,2023
1497,995644.0,14,30,16,8,2023
1498,995655.0,14,45,16,8,2023
1499,995665.0,15,0,16,8,2023
1500,995675.0,15,15,16,8,2023
1501,995690.0,15,30,16,8,2023
1502,995700.0,15,45,16,8,2023
1503,995711.0,16,0,16,8,2023
1504,995720.0,16,15,16,8,2023
1505,995732.0,16,30,16,8,2023
1506,995741.0,16,45,16,8,2023
1507,995748.0,17,0,16,8,2023
1508,995756.0,17,15,16,8,2023
1509,995765.0,17,30,16,8,2023
1510,995774.0,17,45,16,8,2023
1511,995782.0,18,0,16,8,2023
1512,995790.0,18,15,16,8,2023
1513,995796.0,18,30,16,8,2023
1514,995803.0,18,45,16,8,2023
1515,995812.0,19,0,16,8,2023
1516,995818.0,19,15,16,8,2023
1517,995827.0,19,30,16,8,2023
